!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_AIX),
True,
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_STRCASESTR),
def(ENV_LD_LIBRARY_PATH),
def(__linux__),
!def(SYSLOG_NG_HAVE_INET_ATON),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
def(_AIX),
!def(STATIC),
!def(PCRE_NEWLINE_ANYCRLF),
def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_MEMRCHR),
!def(_MSC_VER),
