def(__linux__),
def(_AIX),
def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_AIX),
!def(SYSLOG_NG_HAVE_STRCASESTR),
def(JSON_C_VERSION),
!def(STATIC),
def(SYSLOG_NG_HAVE_CLOCK_GETTIME),
!def(PCRE_NEWLINE_ANYCRLF),
!def(JSON_C_VERSION),
!def(SYSLOG_NG_HAVE_UTMPX_H),
!def(_MSC_VER),
def(ENV_LD_LIBRARY_PATH),
!def(SYSLOG_NG_HAVE_INET_ATON),
!def(SYSLOG_NG_HAVE_MEMRCHR),
True,
