def(TEST_TIME),
!def(MSDOS),
!def(BITMAPDEBUG),
!def(RELEASE_VERSION),
def(PROTOTYPES),
def(USE_MOUSE),
True,
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(lint),
def(TEST_TERMDOC),
def(BITMAPDEBUG),
def(MSDOS),
(def(VMS)&!def(MSDOS)),
def(PIPES),
def(USE_SYSTEM_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(TEST_STRFTIME),
(def(VMS)&!def(BSD)),
def(RELEASE_VERSION),
def(PM3D),
def(__ZTC__),
def(PIPE_IPC),
!def(GP_ISVAR),
!def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
def(_Windows),
def(VMS),
!def(PROTOTYPES),
