def(USE_SYSTEM_TIME),
!def(lint),
def(MSDOS),
def(BITMAPDEBUG),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(_Windows),
!def(LITE),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
def(PM3D),
def(RELEASE_VERSION),
!def(RELEASE_VERSION),
def(__ZTC__),
def(USE_MOUSE),
def(TEST_TERMDOC),
!def(USE_SYSTEM_TIME),
def(TEST_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(MSDOS),
def(BADRAND),
True,
(def(VMS)&!def(BSD)),
def(TEST_STRFTIME),
def(PIPE_IPC),
!def(BITMAPDEBUG),
!def(HAVE_ERFC),
!def(BADRAND),
def(VMS),
def(PIPES),
