def(TEST_STRFTIME),
def(BADRAND),
(def(VMS)&!def(MSDOS)),
True,
!def(HAVE_ERF),
!def(BITMAPDEBUG),
def(PM3D),
!def(lint),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(MSDOS),
def(USE_SYSTEM_TIME),
def(PIPES),
def(USE_MOUSE),
def(_Windows),
!def(PROTOTYPES),
def(VMS),
def(TEST_TIME),
def(__ZTC__),
!def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
!def(RELEASE_VERSION),
(def(VMS)&!def(BSD)),
!def(BADRAND),
def(PIPE_IPC),
def(PROTOTYPES),
def(TEST_TERMDOC),
def(BITMAPDEBUG),
!def(MSDOS),
!def(LITE),
def(RELEASE_VERSION),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
