def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
True,
def(PM3D),
!def(LITE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(BITMAPDEBUG),
!def(MSDOS),
(def(VMS)&!def(BSD)),
def(PIPE_IPC),
!def(USE_SYSTEM_TIME),
!def(NO_LOCALE_H),
def(RELEASE_VERSION),
!def(HAVE_ERFC),
def(VMS),
def(__ZTC__),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(NO_LOCALE_H),
def(BADRAND),
def(TEST_TERMDOC),
def(_Windows),
!def(BADRAND),
def(BITMAPDEBUG),
def(PIPES),
!def(RELEASE_VERSION),
def(MSDOS),
!def(lint),
(def(VMS)&!def(MSDOS)),
def(TEST_TIME),
!def(HAVE_ERF),
(def(X11)&def(USE_MOUSE)),
