def(TEST_TIME),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(VMS),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(LITE),
!def(MSDOS),
def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
!def(USE_SYSTEM_TIME),
def(LITE),
def(PIPES),
def(MSDOS),
def(_Windows),
!def(NO_LOCALE_H),
def(TEST_TERMDOC),
!def(HAVE_ERF),
True,
!def(lint),
def(TEST_STRFTIME),
!def(BADRAND),
def(BADRAND),
!def(BITMAPDEBUG),
def(NO_LOCALE_H),
(def(VMS)&!def(BSD)),
