def(VMS),
def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
def(PM3D),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPE_IPC),
!def(BITMAPDEBUG),
def(__ZTC__),
!def(LITE),
def(RELEASE_VERSION),
(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
!def(GP_ISVAR),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
True,
def(TEST_TERMDOC),
def(MSDOS),
!def(RELEASE_VERSION),
def(BITMAPDEBUG),
def(USE_MOUSE),
!def(PROTOTYPES),
def(TEST_TIME),
def(_Windows),
def(PROTOTYPES),
!def(MSDOS),
!def(lint),
