def(TEST_TIME),
!def(RELEASE_VERSION),
!def(USE_SYSTEM_TIME),
def(PIPE_IPC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
True,
(def(VMS)&!def(MSDOS)),
def(PM3D),
def(TEST_TERMDOC),
!def(BITMAPDEBUG),
def(__ZTC__),
!def(BADRAND),
!def(MSDOS),
def(USE_SYSTEM_TIME),
def(PIPES),
def(USE_MOUSE),
!def(lint),
!def(LITE),
def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
!def(HAVE_ERFC),
def(MSDOS),
!def(HAVE_ERF),
def(TEST_STRFTIME),
(def(VMS)&!def(BSD)),
def(_Windows),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(RELEASE_VERSION),
def(BADRAND),
def(VMS),
