def(VMS),
True,
(def(VMS)&!def(BSD)),
!def(HAVE_ERFC),
!def(BADRAND),
!def(HAVE_ERF),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(MSDOS),
(!def(MSDOS)&!def(VMS)),
def(NO_LOCALE_H),
def(_Windows),
(def(VMS)&!def(MSDOS)),
!def(lint),
def(TEST_TIME),
def(BITMAPDEBUG),
!def(LITE),
!def(NO_LOCALE_H),
def(TEST_TERMDOC),
def(RELEASE_VERSION),
!def(BITMAPDEBUG),
!def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
def(BADRAND),
!def(MSDOS),
def(TEST_STRFTIME),
def(__ZTC__),
def(USE_SYSTEM_TIME),
