def(VMS),
!def(BITMAPDEBUG),
!def(HAVE_ERFC),
def(_Windows),
def(PM3D),
!def(HAVE_ERF),
def(USE_SYSTEM_TIME),
def(TEST_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TERMDOC),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
!def(USE_SYSTEM_TIME),
!def(BADRAND),
!def(lint),
def(RELEASE_VERSION),
(def(VMS)&!def(BSD)),
def(TEST_STRFTIME),
!def(LITE),
def(BADRAND),
def(__ZTC__),
!def(MSDOS),
def(PROTOTYPES),
True,
def(MSDOS),
def(BITMAPDEBUG),
def(USE_MOUSE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PIPE_IPC),
!def(RELEASE_VERSION),
!def(PROTOTYPES),
def(PIPES),
