def(USE_SYSTEM_TIME),
!def(lint),
(def(VMS)&!def(MSDOS)),
def(BITMAPDEBUG),
def(BADRAND),
def(MSDOS),
!def(BITMAPDEBUG),
!def(HAVE_ERF),
!def(HAVE_ERFC),
def(__ZTC__),
def(NO_LOCALE_H),
(def(VMS)&!def(BSD)),
!def(MSDOS),
def(VMS),
def(TEST_TERMDOC),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(LITE),
!def(NO_LOCALE_H),
def(TEST_TIME),
def(_Windows),
(!def(MSDOS)&!def(VMS)),
True,
def(TEST_STRFTIME),
def(PIPES),
!def(USE_SYSTEM_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(BADRAND),
