def(TEST_TIME),
def(USE_SYSTEM_TIME),
def(VMS),
(def(VMS)&!def(MSDOS)),
def(PM3D),
!def(MSDOS),
!def(PROTOTYPES),
def(TEST_TERMDOC),
(def(VMS)&!def(BSD)),
(!def(MSDOS)&!def(VMS)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(lint),
def(_Windows),
def(PIPE_IPC),
True,
def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(LITE),
!def(GP_ISVAR),
def(USE_MOUSE),
!def(RELEASE_VERSION),
!def(BITMAPDEBUG),
def(MSDOS),
!def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
def(PROTOTYPES),
def(PIPES),
def(__ZTC__),
def(TEST_STRFTIME),
