def(USE_SYSTEM_TIME),
!def(BADRAND),
True,
!def(MSDOS),
def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(VMS),
!def(USE_SYSTEM_TIME),
def(__ZTC__),
!def(lint),
def(TEST_TIME),
!def(HAVE_ERF),
def(PIPES),
!def(HAVE_ERFC),
def(TEST_TERMDOC),
!def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(NO_LOCALE_H),
def(_Windows),
!def(BITMAPDEBUG),
def(BITMAPDEBUG),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
!def(LITE),
def(MSDOS),
(def(VMS)&!def(BSD)),
