(def(VMS)&!def(MSDOS)),
!def(lint),
def(VMS),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(HAVE_ERFC),
!def(NO_LOCALE_H),
def(_Windows),
def(TEST_STRFTIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(USE_SYSTEM_TIME),
!def(MSDOS),
def(BADRAND),
def(TEST_TIME),
!def(BADRAND),
def(BITMAPDEBUG),
!def(LITE),
def(TEST_TERMDOC),
!def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
def(NO_LOCALE_H),
!def(HAVE_ERF),
def(MSDOS),
True,
(def(VMS)&!def(BSD)),
def(__ZTC__),
!def(USE_SYSTEM_TIME),
def(PIPES),
