def(VMS),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(USE_SYSTEM_TIME),
!def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERFC),
def(PIPES),
!def(BITMAPDEBUG),
!def(LITE),
def(__ZTC__),
!def(lint),
def(LITE),
!def(HAVE_ERF),
def(TEST_TIME),
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(BSD)),
def(_Windows),
(def(VMS)&!def(MSDOS)),
def(TEST_STRFTIME),
def(MSDOS),
!def(NO_LOCALE_H),
(!def(MSDOS)&!def(VMS)),
True,
def(TEST_TERMDOC),
def(BITMAPDEBUG),
!def(MSDOS),
def(NO_LOCALE_H),
def(BADRAND),
