def(TEST_STRFTIME),
def(BITMAPDEBUG),
def(NO_LOCALE_H),
def(USE_SYSTEM_TIME),
def(TEST_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(TEST_TERMDOC),
!def(NO_LOCALE_H),
!def(lint),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BADRAND),
!def(MSDOS),
def(MSDOS),
!def(BITMAPDEBUG),
def(VMS),
True,
!def(HAVE_ERF),
!def(RELEASE_VERSION),
!def(HAVE_ERFC),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
!def(LITE),
!def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
def(__ZTC__),
def(PIPE_IPC),
def(BADRAND),
def(_Windows),
(def(VMS)&!def(BSD)),
def(USE_MOUSE),
def(PM3D),
