def(VMS),
!def(USE_SYSTEM_TIME),
def(PIPES),
def(__ZTC__),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(MSDOS),
!def(BADRAND),
!def(RELEASE_VERSION),
!def(HAVE_ERFC),
!def(lint),
(!def(MSDOS)&!def(VMS)),
def(NO_LOCALE_H),
def(_Windows),
def(BITMAPDEBUG),
def(RELEASE_VERSION),
def(PM3D),
def(BADRAND),
!def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(BSD)),
!def(MSDOS),
!def(LITE),
!def(BITMAPDEBUG),
def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
(def(X11)&def(USE_MOUSE)),
True,
def(TEST_TERMDOC),
def(PIPE_IPC),
def(TEST_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
