def(USE_SYSTEM_TIME),
def(_Windows),
!def(MSDOS),
def(NO_LOCALE_H),
def(TEST_STRFTIME),
def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(VMS),
(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
def(LITE),
def(BADRAND),
!def(HAVE_ERFC),
!def(HAVE_ERF),
def(PIPES),
!def(NO_LOCALE_H),
def(__ZTC__),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(MSDOS),
def(TEST_TERMDOC),
(!def(MSDOS)&!def(VMS)),
!def(lint),
!def(BITMAPDEBUG),
!def(LITE),
def(TEST_TIME),
True,
!def(BADRAND),
