def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
!def(lint),
def(USE_MOUSE),
!def(HAVE_ERFC),
!def(USE_SYSTEM_TIME),
def(_Windows),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)),
!def(BITMAPDEBUG),
!def(HAVE_ERF),
!def(MSDOS),
def(PIPE_IPC),
def(TEST_TIME),
def(VMS),
def(BITMAPDEBUG),
!def(NO_LOCALE_H),
(!def(MSDOS)&!def(VMS)),
def(TEST_TERMDOC),
def(BADRAND),
def(PIPES),
def(PM3D),
def(MSDOS),
!def(LITE),
True,
def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(__ZTC__),
(def(VMS)&!def(BSD)),
!def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(RELEASE_VERSION),
