def(RELEASE_VERSION),
def(PIPE_IPC),
!def(GP_ISVAR),
(def(VMS)&!def(BSD)),
!def(RELEASE_VERSION),
True,
def(USE_SYSTEM_TIME),
!def(PROTOTYPES),
!def(BITMAPDEBUG),
!def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
def(TEST_TIME),
!def(HAVE_ERF),
def(PROTOTYPES),
!def(MSDOS),
def(PM3D),
def(TEST_TERMDOC),
!def(LITE),
!def(BADRAND),
def(PIPES),
def(TEST_STRFTIME),
def(BITMAPDEBUG),
def(BADRAND),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(__ZTC__),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(_Windows),
def(MSDOS),
def(USE_MOUSE),
(def(VMS)&!def(MSDOS)),
!def(lint),
def(VMS),
