def(RELEASE_VERSION),
!def(RELEASE_VERSION),
!def(HAVE_ERF),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(BADRAND),
def(BITMAPDEBUG),
def(PIPES),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
True,
def(TEST_STRFTIME),
def(VMS),
def(PM3D),
def(BADRAND),
!def(BITMAPDEBUG),
def(MSDOS),
def(TEST_TERMDOC),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
!def(NO_LOCALE_H),
def(_Windows),
def(PIPE_IPC),
!def(lint),
!def(MSDOS),
def(NO_LOCALE_H),
def(USE_MOUSE),
(def(VMS)&!def(BSD)),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TIME),
def(__ZTC__),
