def(RELEASE_VERSION),
!def(MSDOS),
(def(VMS)&!def(MSDOS)),
!def(RELEASE_VERSION),
!def(LITE),
(def(VMS)&!def(BSD)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(__ZTC__),
(!def(MSDOS)&!def(VMS)),
def(PIPES),
True,
!def(USE_SYSTEM_TIME),
!def(NO_LOCALE_H),
def(MSDOS),
!def(lint),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(BITMAPDEBUG),
def(BADRAND),
def(PIPE_IPC),
!def(BITMAPDEBUG),
def(USE_MOUSE),
!def(HAVE_ERF),
def(VMS),
def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
def(PM3D),
def(_Windows),
def(TEST_TIME),
def(TEST_STRFTIME),
!def(BADRAND),
def(NO_LOCALE_H),
