def(TEST_STRFTIME),
True,
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(!def(MSDOS)&!def(VMS)),
def(__ZTC__),
def(_Windows),
!def(HAVE_ERF),
(def(VMS)&!def(MSDOS)),
!def(HAVE_ERFC),
!def(BADRAND),
def(PIPES),
def(TEST_TERMDOC),
def(USE_SYSTEM_TIME),
def(VMS),
(def(VMS)&!def(BSD)),
def(MSDOS),
def(BITMAPDEBUG),
def(BADRAND),
def(TEST_TIME),
def(NO_LOCALE_H),
!def(lint),
!def(NO_LOCALE_H),
!def(LITE),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(USE_SYSTEM_TIME),
!def(MSDOS),
