def(USE_SYSTEM_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(USE_MOUSE),
!def(lint),
def(RELEASE_VERSION),
!def(HAVE_ERFC),
(!def(MSDOS)&!def(VMS)),
def(_Windows),
!def(BADRAND),
!def(RELEASE_VERSION),
def(TEST_TIME),
def(BADRAND),
def(VMS),
!def(MSDOS),
def(PM3D),
def(TEST_TERMDOC),
True,
!def(BITMAPDEBUG),
def(BITMAPDEBUG),
(def(VMS)&!def(BSD)),
!def(HAVE_ERF),
!def(USE_SYSTEM_TIME),
def(MSDOS),
def(PIPE_IPC),
def(TEST_STRFTIME),
!def(LITE),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPES),
(def(VMS)&!def(MSDOS)),
