def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(LITE),
def(__ZTC__),
!def(MSDOS),
def(TEST_TIME),
def(BADRAND),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(BSD)),
def(_Windows),
def(VMS),
def(BITMAPDEBUG),
!def(lint),
(def(VMS)&!def(MSDOS)),
True,
!def(HAVE_ERFC),
!def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
!def(HAVE_ERF),
def(MSDOS),
!def(BITMAPDEBUG),
!def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PIPES),
def(TEST_TERMDOC),
!def(NO_LOCALE_H),
def(NO_LOCALE_H),
