def(VMS),
def(__ZTC__),
(!def(_Windows)&def(__TURBOC__)),
def(_Windows),
!def(NO_LOCALE_H),
def(BADRAND),
True,
!def(OSK),
def(NO_LOCALE_H),
def(SYSTEM_TIME),
def(HAVE_SYS_UTSNAME_H),
def(TEST_TERMDOC),
def(UNIXPLOT),
!def(MSDOS),
!def(BADRAND),
!def(SYSTEM_TIME),
!def(LITE),
!def(lint),
def(DJGPP),
!def(HAVE_ERF),
def(TEST_TIME),
def(LITE),
def(TEST_STRFTIME),
