def(USE_SYSTEM_TIME),
!def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
def(USE_MOUSE),
def(PM3D),
(def(VMS)&!def(BSD)),
def(NO_LOCALE_H),
def(BITMAPDEBUG),
def(VMS),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(_Windows),
!def(LITE),
def(MSDOS),
def(PIPE_IPC),
!def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)),
!def(HAVE_ERF),
!def(BITMAPDEBUG),
def(PIPES),
!def(lint),
def(TEST_TIME),
(!def(MSDOS)&!def(VMS)),
True,
def(BADRAND),
!def(MSDOS),
def(RELEASE_VERSION),
def(__ZTC__),
def(TEST_STRFTIME),
!def(BADRAND),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(TEST_TERMDOC),
