(def(VMS)&!def(BSD)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
True,
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
(!def(MSDOS)&!def(VMS)),
def(BITMAPDEBUG),
!def(LITE),
def(BADRAND),
!def(NO_LOCALE_H),
def(PIPES),
!def(HAVE_ERF),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(HAVE_ERFC),
def(USE_SYSTEM_TIME),
def(MSDOS),
def(TEST_STRFTIME),
!def(BITMAPDEBUG),
def(NO_LOCALE_H),
def(__ZTC__),
!def(MSDOS),
!def(lint),
!def(BADRAND),
def(VMS),
def(_Windows),
def(TEST_TIME),
def(TEST_TERMDOC),
