def(VMS),
(def(X11)&def(USE_MOUSE)),
(def(VMS)&!def(MSDOS)),
!def(lint),
def(TEST_TIME),
def(TEST_STRFTIME),
def(PIPES),
def(MSDOS),
!def(LITE),
def(PIPE_IPC),
def(BADRAND),
def(_Windows),
!def(HAVE_ERF),
!def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
def(TEST_TERMDOC),
!def(RELEASE_VERSION),
def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(NO_LOCALE_H),
!def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
True,
def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
def(__ZTC__),
!def(MSDOS),
def(PM3D),
!def(NO_LOCALE_H),
(def(VMS)&!def(BSD)),
!def(BITMAPDEBUG),
def(RELEASE_VERSION),
