def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
!def(BITMAPDEBUG),
!def(USE_SYSTEM_TIME),
def(BITMAPDEBUG),
def(RELEASE_VERSION),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BADRAND),
def(USE_MOUSE),
def(BADRAND),
def(PIPE_IPC),
def(PM3D),
def(TEST_TERMDOC),
def(_Windows),
(!def(MSDOS)&!def(VMS)),
!def(RELEASE_VERSION),
def(TEST_STRFTIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(LITE),
def(PIPES),
!def(lint),
def(MSDOS),
!def(HAVE_ERF),
!def(HAVE_ERFC),
True,
!def(NO_LOCALE_H),
(def(VMS)&!def(BSD)),
!def(MSDOS),
def(VMS),
def(TEST_TIME),
def(NO_LOCALE_H),
