(def(VMS)&!def(BSD)),
def(VMS),
!def(LITE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(MSDOS),
!def(BADRAND),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)),
!def(MSDOS),
def(BADRAND),
(!def(MSDOS)&!def(VMS)),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
!def(HAVE_ERF),
def(_Windows),
def(TEST_TERMDOC),
def(TEST_STRFTIME),
def(TEST_TIME),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(HAVE_ERFC),
!def(lint),
def(__ZTC__),
True,
def(LITE),
def(BITMAPDEBUG),
