def(USE_SYSTEM_TIME),
(def(X11)&def(USE_MOUSE)),
!def(LITE),
def(TEST_STRFTIME),
!def(RELEASE_VERSION),
!def(lint),
def(PIPES),
def(BITMAPDEBUG),
def(BADRAND),
def(VMS),
def(MSDOS),
def(TEST_TIME),
def(PM3D),
def(TEST_TERMDOC),
!def(MSDOS),
True,
!def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPE_IPC),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
def(_Windows),
(def(VMS)&!def(MSDOS)),
!def(NO_LOCALE_H),
!def(USE_SYSTEM_TIME),
!def(HAVE_ERF),
def(RELEASE_VERSION),
def(__ZTC__),
(def(VMS)&!def(BSD)),
def(NO_LOCALE_H),
!def(HAVE_ERFC),
