def(TEST_TIME),
!def(lint),
!def(BITMAPDEBUG),
True,
!def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
!def(HAVE_ERF),
!def(BADRAND),
def(BADRAND),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(BSD)),
def(TEST_STRFTIME),
!def(LITE),
!def(MSDOS),
def(VMS),
(!def(MSDOS)&!def(VMS)),
def(USE_SYSTEM_TIME),
def(NO_LOCALE_H),
def(TEST_TERMDOC),
def(BITMAPDEBUG),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(_Windows),
!def(NO_LOCALE_H),
def(LITE),
def(PIPES),
def(MSDOS),
