def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
!def(MSDOS),
def(__ZTC__),
(def(VMS)&!def(MSDOS)),
def(PROTOTYPES),
!def(RELEASE_VERSION),
def(USE_MOUSE),
!def(PROTOTYPES),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPE_IPC),
def(_Windows),
def(TEST_STRFTIME),
def(BITMAPDEBUG),
def(TEST_TERMDOC),
def(TEST_TIME),
!def(GP_ISVAR),
!def(BITMAPDEBUG),
def(VMS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(RELEASE_VERSION),
!def(USE_SYSTEM_TIME),
def(PM3D),
(def(VMS)&!def(BSD)),
!def(lint),
def(MSDOS),
True,
!def(LITE),
