def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
!def(MSDOS),
!def(LITE),
True,
def(TEST_TIME),
!def(USE_SYSTEM_TIME),
def(NO_LOCALE_H),
(!def(MSDOS)&!def(VMS)),
def(TEST_STRFTIME),
def(PIPES),
def(PIPE_IPC),
!def(BITMAPDEBUG),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(BSD)),
def(VMS),
def(RELEASE_VERSION),
def(BADRAND),
!def(HAVE_ERF),
def(_Windows),
def(MSDOS),
def(USE_MOUSE),
!def(HAVE_ERFC),
!def(NO_LOCALE_H),
!def(lint),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PM3D),
(def(VMS)&!def(MSDOS)),
!def(RELEASE_VERSION),
!def(BADRAND),
def(BITMAPDEBUG),
