def(BITMAPDEBUG),
!def(USE_SYSTEM_TIME),
def(__ZTC__),
True,
!def(lint),
def(BADRAND),
!def(NO_LOCALE_H),
def(PIPES),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(MSDOS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(NO_LOCALE_H),
def(VMS),
def(TEST_TIME),
!def(LITE),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)),
def(_Windows),
(def(VMS)&!def(BSD)),
!def(MSDOS),
def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
!def(HAVE_ERFC),
def(TEST_TERMDOC),
!def(HAVE_ERF),
!def(BADRAND),
