def(VMS),
def(PIPES),
!def(RELEASE_VERSION),
def(PIPE_IPC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(BITMAPDEBUG),
def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
def(NO_LOCALE_H),
(def(X11)&def(USE_MOUSE)),
!def(MSDOS),
def(RELEASE_VERSION),
!def(HAVE_ERFC),
def(PM3D),
def(__ZTC__),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(BSD)),
(!def(MSDOS)&!def(VMS)),
!def(HAVE_ERF),
!def(NO_LOCALE_H),
def(TEST_TIME),
def(_Windows),
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BADRAND),
!def(BITMAPDEBUG),
def(BADRAND),
True,
!def(lint),
def(TEST_STRFTIME),
def(MSDOS),
!def(LITE),
