def(VMS),
def(__ZTC__),
!def(MSDOS),
def(TEST_TERMDOC),
def(DJGPP),
def(SYSTEM_TIME),
!def(BITMAPDEBUG),
def(HAVE_SYS_UTSNAME_H),
!def(lint),
def(UNIXPLOT),
(!def(_Windows)&def(__TURBOC__)),
!def(OSK),
def(NO_LOCALE_H),
!def(SYSTEM_TIME),
def(TEST_TIME),
!def(NO_LOCALE_H),
def(LITE),
def(TEST_STRFTIME),
def(BITMAPDEBUG),
def(_Windows),
!def(LITE),
True,
