def(TEST_STRFTIME),
(def(VMS)&!def(BSD)),
!def(BITMAPDEBUG),
def(RELEASE_VERSION),
(!def(MSDOS)&!def(VMS)),
True,
!def(RELEASE_VERSION),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERFC),
def(_Windows),
def(VMS),
!def(LITE),
def(MSDOS),
!def(lint),
def(BITMAPDEBUG),
def(TEST_TERMDOC),
(def(VMS)&!def(MSDOS)),
def(BADRAND),
!def(BADRAND),
def(__ZTC__),
!def(MSDOS),
def(PM3D),
def(PIPES),
!def(NO_LOCALE_H),
!def(HAVE_ERF),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(NO_LOCALE_H),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
(def(X11)&def(USE_MOUSE)),
def(PIPE_IPC),
def(TEST_TIME),
