(def(VMS)&!def(BSD)),
def(TEST_TIME),
(!def(MSDOS)&!def(VMS)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(TEST_TERMDOC),
True,
!def(MSDOS),
def(PIPES),
def(VMS),
!def(USE_SYSTEM_TIME),
def(LITE),
def(BADRAND),
def(__ZTC__),
def(TEST_STRFTIME),
!def(lint),
(def(VMS)&!def(MSDOS)),
!def(HAVE_ERFC),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(NO_LOCALE_H),
!def(BITMAPDEBUG),
!def(LITE),
!def(BADRAND),
def(MSDOS),
def(_Windows),
!def(NO_LOCALE_H),
def(USE_SYSTEM_TIME),
def(BITMAPDEBUG),
