def(VMS),
def(BITMAPDEBUG),
!def(LITE),
!def(MSDOS),
!def(HAVE_ERF),
!def(HAVE_ERFC),
def(USE_SYSTEM_TIME),
!def(BITMAPDEBUG),
True,
def(BADRAND),
def(LITE),
!def(NO_LOCALE_H),
!def(BADRAND),
def(__ZTC__),
def(TEST_STRFTIME),
def(TEST_TIME),
def(TEST_TERMDOC),
def(_Windows),
def(MSDOS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(BSD)),
(!def(MSDOS)&!def(VMS)),
!def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
def(NO_LOCALE_H),
!def(lint),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
