def(VMS),
(def(VMS)&!def(MSDOS)),
True,
!def(RELEASE_VERSION),
!def(NO_LOCALE_H),
(def(VMS)&!def(BSD)),
def(MSDOS),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(BADRAND),
!def(MSDOS),
def(RELEASE_VERSION),
def(TEST_STRFTIME),
def(NO_LOCALE_H),
!def(BADRAND),
def(TEST_TERMDOC),
def(PIPES),
!def(HAVE_ERFC),
def(BITMAPDEBUG),
!def(lint),
(!def(MSDOS)&!def(VMS)),
def(USE_SYSTEM_TIME),
def(TEST_TIME),
def(_Windows),
!def(LITE),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(USE_SYSTEM_TIME),
!def(BITMAPDEBUG),
!def(HAVE_ERF),
def(__ZTC__),
