def(_Windows),
True,
(def(X11)&def(USE_MOUSE)),
!def(NO_LOCALE_H),
def(TEST_TIME),
(!def(MSDOS)&!def(VMS)),
def(NO_LOCALE_H),
def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(RELEASE_VERSION),
!def(HAVE_ERF),
!def(BADRAND),
def(TEST_STRFTIME),
!def(LITE),
!def(lint),
def(PIPES),
def(TEST_TERMDOC),
def(BITMAPDEBUG),
def(VMS),
(def(VMS)&!def(MSDOS)),
!def(MSDOS),
(def(VMS)&!def(BSD)),
def(__ZTC__),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BITMAPDEBUG),
!def(HAVE_ERFC),
!def(RELEASE_VERSION),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
def(MSDOS),
def(PM3D),
