def(TEST_TIME),
def(MSDOS),
!def(MSDOS),
def(PROTOTYPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(_Windows),
def(BITMAPDEBUG),
def(PIPES),
def(TEST_STRFTIME),
def(TEST_TERMDOC),
!def(BITMAPDEBUG),
!def(PROTOTYPES),
def(__ZTC__),
(def(VMS)&!def(BSD)),
def(BADRAND),
!def(USE_SYSTEM_TIME),
!def(lint),
def(USE_MOUSE),
def(PM3D),
def(PIPE_IPC),
!def(HAVE_ERF),
!def(BADRAND),
def(RELEASE_VERSION),
def(VMS),
!def(LITE),
(!def(MSDOS)&!def(VMS)),
True,
!def(HAVE_ERFC),
(def(VMS)&!def(MSDOS)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
