def(VMS),
def(TEST_TERMDOC),
def(PM3D),
(!def(MSDOS)&!def(VMS)),
!def(lint),
(def(VMS)&!def(BSD)),
def(PIPES),
!def(USE_SYSTEM_TIME),
def(BITMAPDEBUG),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
!def(HAVE_ERFC),
!def(BADRAND),
!def(NO_LOCALE_H),
def(TEST_STRFTIME),
!def(RELEASE_VERSION),
def(_Windows),
def(__ZTC__),
def(USE_MOUSE),
!def(LITE),
(def(VMS)&!def(MSDOS)),
def(TEST_TIME),
!def(MSDOS),
def(PIPE_IPC),
def(RELEASE_VERSION),
def(USE_SYSTEM_TIME),
def(NO_LOCALE_H),
True,
def(MSDOS),
!def(BITMAPDEBUG),
def(BADRAND),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
