!def(MSDOS),
True,
(def(VMS)&!def(BSD)),
def(TEST_TERMDOC),
def(NO_LOCALE_H),
def(RELEASE_VERSION),
!def(RELEASE_VERSION),
!def(HAVE_ERF),
!def(NO_LOCALE_H),
def(PIPE_IPC),
!def(lint),
def(MSDOS),
(def(VMS)&!def(MSDOS)),
def(PIPES),
def(BITMAPDEBUG),
!def(HAVE_ERFC),
def(PM3D),
!def(LITE),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(USE_SYSTEM_TIME),
def(__ZTC__),
def(BADRAND),
def(TEST_TIME),
!def(BADRAND),
def(USE_SYSTEM_TIME),
def(TEST_STRFTIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(BITMAPDEBUG),
def(VMS),
def(_Windows),
(!def(MSDOS)&!def(VMS)),
(def(X11)&def(USE_MOUSE)),
