def(TEST_STRFTIME),
def(USE_MOUSE),
True,
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)),
!def(BADRAND),
!def(NO_LOCALE_H),
def(__ZTC__),
!def(MSDOS),
def(PIPE_IPC),
def(RELEASE_VERSION),
def(TEST_TIME),
def(PM3D),
def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPES),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
def(USE_SYSTEM_TIME),
def(VMS),
!def(lint),
!def(RELEASE_VERSION),
!def(LITE),
def(_Windows),
def(MSDOS),
def(BITMAPDEBUG),
def(TEST_TERMDOC),
!def(HAVE_ERFC),
def(BADRAND),
!def(HAVE_ERF),
(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
