def(TEST_STRFTIME),
True,
!def(GP_ISVAR),
!def(RELEASE_VERSION),
def(TEST_TERMDOC),
!def(MSDOS),
def(TEST_TIME),
def(USE_MOUSE),
def(BITMAPDEBUG),
(def(VMS)&!def(BSD)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(USE_SYSTEM_TIME),
def(RELEASE_VERSION),
!def(BITMAPDEBUG),
def(VMS),
!def(LITE),
!def(PROTOTYPES),
def(MSDOS),
def(_Windows),
def(__ZTC__),
def(PM3D),
def(PIPES),
def(PROTOTYPES),
(!def(MSDOS)&!def(VMS)),
def(PIPE_IPC),
(def(VMS)&!def(MSDOS)),
!def(USE_SYSTEM_TIME),
!def(lint),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
