def(VMS),
def(_Windows),
def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
def(NO_LOCALE_H),
def(TEST_TIME),
def(RELEASE_VERSION),
!def(RELEASE_VERSION),
def(TEST_STRFTIME),
!def(BITMAPDEBUG),
def(BADRAND),
!def(MSDOS),
(def(VMS)&!def(MSDOS)),
!def(BADRAND),
!def(LITE),
True,
!def(HAVE_ERF),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TERMDOC),
!def(HAVE_ERFC),
!def(NO_LOCALE_H),
def(PIPES),
def(BITMAPDEBUG),
(def(VMS)&!def(BSD)),
!def(lint),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(USE_SYSTEM_TIME),
def(__ZTC__),
def(MSDOS),
