def(VMS),
def(PIPES),
!def(HAVE_ERF),
def(MSDOS),
!def(MSDOS),
(def(VMS)&!def(MSDOS)),
def(PM3D),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
True,
(def(VMS)&!def(BSD)),
!def(BADRAND),
def(BITMAPDEBUG),
def(_Windows),
!def(LITE),
def(__ZTC__),
def(TEST_TERMDOC),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TIME),
!def(lint),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
def(BADRAND),
def(USE_SYSTEM_TIME),
!def(RELEASE_VERSION),
def(PIPE_IPC),
def(USE_MOUSE),
!def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
def(RELEASE_VERSION),
def(TEST_STRFTIME),
