def(TEST_TIME),
def(TEST_STRFTIME),
def(PIPES),
def(VMS),
def(NO_LOCALE_H),
!def(NO_LOCALE_H),
!def(BADRAND),
(def(VMS)&!def(MSDOS)),
True,
(def(VMS)&!def(BSD)),
!def(HAVE_ERF),
!def(MSDOS),
!def(USE_SYSTEM_TIME),
def(BITMAPDEBUG),
!def(HAVE_ERFC),
def(__ZTC__),
def(BADRAND),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TERMDOC),
def(MSDOS),
(!def(MSDOS)&!def(VMS)),
def(USE_SYSTEM_TIME),
!def(LITE),
def(_Windows),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(lint),
!def(BITMAPDEBUG),
