def(USE_SYSTEM_TIME),
!def(HAVE_ERFC),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
True,
!def(NO_LOCALE_H),
def(BADRAND),
!def(lint),
def(MSDOS),
def(TEST_STRFTIME),
!def(LITE),
!def(MSDOS),
!def(HAVE_ERF),
!def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
def(LITE),
(def(VMS)&!def(BSD)),
def(__ZTC__),
!def(BITMAPDEBUG),
def(PIPES),
(def(VMS)&!def(MSDOS)),
!def(BADRAND),
def(VMS),
def(BITMAPDEBUG),
def(_Windows),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_TIME),
def(TEST_TERMDOC),
def(NO_LOCALE_H),
