def(USE_SYSTEM_TIME),
def(PM3D),
def(RELEASE_VERSION),
def(__ZTC__),
def(MSDOS),
def(TEST_STRFTIME),
True,
!def(HAVE_ERFC),
def(PIPES),
(def(VMS)&!def(BSD)),
!def(lint),
!def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)),
def(VMS),
def(TEST_TERMDOC),
def(USE_MOUSE),
def(BADRAND),
!def(HAVE_ERF),
!def(BITMAPDEBUG),
!def(USE_SYSTEM_TIME),
!def(MSDOS),
def(PIPE_IPC),
!def(RELEASE_VERSION),
def(TEST_TIME),
def(_Windows),
(!def(MSDOS)&!def(VMS)),
def(BITMAPDEBUG),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(LITE),
def(NO_LOCALE_H),
!def(BADRAND),
