def(VMS),
def(__ZTC__),
!def(USE_SYSTEM_TIME),
!def(BADRAND),
def(USE_SYSTEM_TIME),
!def(NO_LOCALE_H),
def(TEST_TERMDOC),
def(TEST_TIME),
(def(VMS)&!def(BSD)),
!def(MSDOS),
def(MSDOS),
(def(VMS)&!def(MSDOS)),
!def(HAVE_ERF),
def(PIPES),
!def(LITE),
!def(HAVE_ERFC),
!def(lint),
True,
!def(BITMAPDEBUG),
def(LITE),
def(NO_LOCALE_H),
(!def(MSDOS)&!def(VMS)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(BITMAPDEBUG),
def(BADRAND),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(_Windows),
def(TEST_STRFTIME),
