!def(BITMAPDEBUG),
True,
def(BITMAPDEBUG),
def(TEST_TERMDOC),
!def(BADRAND),
def(USE_MOUSE),
def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
!def(RELEASE_VERSION),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPE_IPC),
def(VMS),
def(_Windows),
def(TEST_STRFTIME),
def(BADRAND),
!def(NO_LOCALE_H),
!def(HAVE_ERF),
def(PIPES),
def(MSDOS),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(BSD)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PM3D),
!def(MSDOS),
!def(HAVE_ERFC),
def(NO_LOCALE_H),
!def(lint),
def(RELEASE_VERSION),
def(__ZTC__),
def(TEST_TIME),
!def(LITE),
!def(USE_SYSTEM_TIME),
