def(RELEASE_VERSION),
!def(LITE),
!def(HAVE_ERF),
!def(lint),
True,
def(BADRAND),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERFC),
def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(BITMAPDEBUG),
(def(VMS)&!def(BSD)),
def(MSDOS),
def(PIPES),
def(NO_LOCALE_H),
!def(BADRAND),
def(__ZTC__),
def(VMS),
def(PM3D),
def(PIPE_IPC),
def(TEST_TIME),
!def(MSDOS),
!def(NO_LOCALE_H),
(!def(MSDOS)&!def(VMS)),
!def(BITMAPDEBUG),
def(TEST_TERMDOC),
!def(RELEASE_VERSION),
(def(X11)&def(USE_MOUSE)),
def(_Windows),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)),
!def(USE_SYSTEM_TIME),
