def(VMS),
!def(lint),
!def(MSDOS),
!def(LITE),
(def(VMS)&!def(BSD)),
True,
!def(USE_SYSTEM_TIME),
!def(BITMAPDEBUG),
def(TEST_TERMDOC),
def(BADRAND),
def(_Windows),
!def(BADRAND),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(BITMAPDEBUG),
!def(HAVE_ERFC),
def(__ZTC__),
def(PIPES),
def(TEST_TIME),
def(USE_SYSTEM_TIME),
(!def(MSDOS)&!def(VMS)),
def(TEST_STRFTIME),
def(MSDOS),
def(NO_LOCALE_H),
!def(NO_LOCALE_H),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
