def(VMS),
def(USE_SYSTEM_TIME),
def(BADRAND),
!def(NO_LOCALE_H),
def(PIPES),
!def(MSDOS),
def(_Windows),
!def(HAVE_ERFC),
!def(USE_SYSTEM_TIME),
def(__ZTC__),
!def(LITE),
!def(HAVE_ERF),
!def(lint),
def(NO_LOCALE_H),
(def(VMS)&!def(MSDOS)),
!def(BITMAPDEBUG),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(TEST_STRFTIME),
(def(VMS)&!def(BSD)),
(!def(MSDOS)&!def(VMS)),
True,
def(BITMAPDEBUG),
def(TEST_TIME),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(BADRAND),
def(TEST_TERMDOC),
def(MSDOS),
