def(VMS),
def(_Windows),
!def(GP_ISVAR),
def(PROTOTYPES),
!def(RELEASE_VERSION),
(def(VMS)&!def(BSD)),
!def(USE_SYSTEM_TIME),
def(MSDOS),
def(USE_MOUSE),
def(__ZTC__),
def(PIPE_IPC),
!def(LITE),
def(BITMAPDEBUG),
def(PIPES),
!def(lint),
def(RELEASE_VERSION),
True,
def(TEST_TIME),
!def(MSDOS),
def(TEST_STRFTIME),
def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
!def(PROTOTYPES),
(def(VMS)&!def(MSDOS)),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(PM3D),
!def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
