def(TEST_TIME),
(def(VMS)&!def(MSDOS)),
!def(MSDOS),
def(VMS),
(def(VMS)&!def(BSD)),
True,
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(PIPE_IPC),
def(NO_LOCALE_H),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
def(TEST_TERMDOC),
(!def(MSDOS)&!def(VMS)),
!def(NO_LOCALE_H),
!def(RELEASE_VERSION),
def(__ZTC__),
def(_Windows),
def(MSDOS),
!def(BITMAPDEBUG),
(def(X11)&def(USE_MOUSE)),
def(BADRAND),
def(BITMAPDEBUG),
def(RELEASE_VERSION),
def(TEST_STRFTIME),
def(PM3D),
!def(HAVE_ERFC),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(LITE),
!def(lint),
def(PIPES),
!def(BADRAND),
