def(USE_SYSTEM_TIME),
def(MSDOS),
def(USE_MOUSE),
!def(USE_SYSTEM_TIME),
!def(BITMAPDEBUG),
!def(HAVE_ERFC),
def(TEST_STRFTIME),
(def(VMS)&!def(MSDOS)),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
def(PIPE_IPC),
True,
def(VMS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
!def(HAVE_ERF),
def(TEST_TIME),
!def(lint),
!def(BADRAND),
def(PM3D),
def(BADRAND),
!def(LITE),
def(BITMAPDEBUG),
def(_Windows),
def(TEST_TERMDOC),
def(__ZTC__),
!def(MSDOS),
def(NO_LOCALE_H),
!def(NO_LOCALE_H),
!def(RELEASE_VERSION),
(def(VMS)&!def(BSD)),
def(PIPES),
def(RELEASE_VERSION),
(!def(MSDOS)&!def(VMS)),
