(def(VMS)&!def(BSD)),
!def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
def(VMS),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(__ZTC__),
def(BITMAPDEBUG),
def(TEST_TERMDOC),
def(_Windows),
!def(USE_SYSTEM_TIME),
def(USE_SYSTEM_TIME),
(def(VMS)&!def(MSDOS)),
!def(NO_LOCALE_H),
!def(lint),
def(LITE),
def(MSDOS),
def(PIPES),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
!def(BADRAND),
def(NO_LOCALE_H),
def(TEST_STRFTIME),
!def(MSDOS),
!def(HAVE_ERFC),
!def(LITE),
def(BADRAND),
!def(HAVE_ERF),
True,
def(TEST_TIME),
