def(VMS),
def(NO_LOCALE_H),
!def(MSDOS),
!def(LITE),
!def(HAVE_ERF),
!def(BADRAND),
def(_Windows),
!def(USE_SYSTEM_TIME),
def(MSDOS),
def(USE_SYSTEM_TIME),
True,
def(LITE),
!def(BITMAPDEBUG),
def(PIPES),
def(__ZTC__),
(def(VMS)&!def(BSD)),
def(TEST_TERMDOC),
def(TEST_STRFTIME),
def(BADRAND),
!def(HAVE_ERFC),
!def(NO_LOCALE_H),
!def(lint),
(def(TEST_TIME)&!def(HAVE_SYS_TIMEB_H)),
def(BITMAPDEBUG),
(!def(MSDOS)&!def(VMS)),
def(TEST_TIME),
(def(VMS)&!def(MSDOS)&(def(MSDOS)|def(VMS))),
(def(VMS)&!def(MSDOS)),
